StateID;StationID;CurrentRule;LocalAveProcTime;LocalAveRemainingProcTime;LocalAveLeadTime;LocalAveSlackTime;LocalAveCriticalRatio;GlobalAveRemainingProcTime;GlobalAveLeadTime;GlobalAveSlackTime;Op2Rule;Op3Rule;GlobalObjExitLeadtime;nor_LeadTime;GlobalObjExitTardiness
4067;2;3;670.0488;2680.1952;13156.5003;17163.3045;11.3728;2902.6476;13151.947;9570.4054;3;3;21255.7772;-101.9072;-1711.8063
4068;3;3;1578.7083;4736.125;23991.3291;9397.5459;4.6769;3063.0421;12581.4847;10147.1398;3;3;21255.251;-101.381;-1711.3666
4069;2;3;870.7807;3483.1229;11689.6215;18327.2556;11.034;3051.5608;12621.1043;10119.0015;3;3;21255.251;-101.381;-1711.3666
4070;3;3;1396.9907;4190.972;26835.8735;6598.1545;3.3883;2904.9257;13777.8194;9025.5882;0;3;21253.8405;-99.9705;-1713.7748
4071;2;0;802.0255;3208.1018;14276.5559;16015.3423;9.6022;2826.5338;13988.5675;8893.232;0;1;21253.8405;-99.9705;-1713.7748
4072;3;1;1593.2796;4779.8387;25167.6468;8177.5145;3.5908;3108.1248;13244.3508;9522.5243;1;1;21253.8708;-100.0008;-1712.7795
4073;2;1;845.6556;3382.6222;12339.8224;18027.5554;10.3323;3097.6682;13387.4454;9389.8864;1;0;21253.8708;-100.0008;-1712.7795
4074;3;0;1587.8595;4763.5786;25422.6215;7938.7999;3.6231;3060.8783;12688.0074;9251.1143;2;0;21253.8928;-100.0228;-1711.7934
4075;2;2;806.3223;3225.2893;10711.2898;17188.4209;9.6651;3047.7672;12847.8441;9104.3887;2;1;21253.8928;-100.0228;-1711.7934
4076;3;1;1590.6883;4772.065;25353.6994;7999.2356;3.9397;3011.2628;12117.0216;8996.7157;1;1;21253.9138;-100.0438;-1710.8094
4077;2;1;731.3223;2925.2893;9812.9683;15511.7424;8.767;2986.2628;12591.507;8547.2302;1;0;21253.9138;-100.0438;-1710.8094
4078;3;0;1590.6883;4772.065;25182.3328;8170.6022;4.0441;2911.2628;11779.4383;8475.9656;1;0;21254.8188;-100.9488;-1709.9217
4079;2;1;863.6091;3454.4365;9058.9813;15986.5822;8.3383;2942.1672;12238.9602;8943.8726;1;2;21254.8188;-100.9488;-1709.9217
4080;3;2;1590.6883;4772.065;25123.1476;8229.7874;4.0862;2867.1672;11464.2853;8835.2142;2;2;21255.2837;-101.4137;-1709.474
4081;3;1;1559.3184;4677.9553;22874.0178;7948.0269;3.9059;2835.7973;10829.5983;8626.2711;2;1;21255.2838;-101.4138;-1708.5127
4082;3;3;1524.8745;4574.6235;20627.3325;7673.044;3.7495;2841.7422;10213.972;9235.9525;2;3;21255.2959;-101.4259;-1707.5403
4083;3;1;1449.8745;4349.6235;18610.9502;7039.4263;3.3887;3039.8348;9860.7412;9474.424;2;1;21256.0172;-102.1472;-1706.8371
4084;2;2;770.5556;3082.2225;11068.8971;16723.8804;9.9997;2970.7392;10231.8941;9172.3667;2;1;21256.0172;-102.1472;-1706.8371
4085;3;1;1456.4114;4369.2342;18626.5857;7004.1801;2.9812;2937.7552;10575.0411;9737.2037;3;1;21255.6804;-101.8104;-1708.1691
4086;2;3;850.8373;3403.349;12436.4024;17910.2485;10.2541;2882.2817;10687.6965;9680.0219;3;3;21255.6804;-101.8104;-1708.1691
4087;3;3;1583.4988;4750.4963;17230.1418;8519.362;3.417;2842.9484;10006.5436;9525.5079;0;3;21255.6512;-101.7812;-1707.2394
4088;2;0;813.9263;3255.7051;10820.3943;17048.9006;9.5399;2830.6448;10095.9344;9448.4208;0;3;21255.6512;-101.7812;-1707.2394
4089;3;3;1545.4097;4636.2292;17302.9319;8310.8389;3.7032;2855.6448;9665.0706;9854.2846;1;3;21256.2077;-102.3377;-1706.701
4090;2;1;813.9263;3255.7051;10040.4446;17828.8503;9.7946;2830.6448;9754.4613;9789.8939;1;3;21256.2077;-102.3377;-1706.701
4091;2;4;754.8508;3019.4034;11765.8996;18714.697;11.5284;3103.3384;11163.9246;10024.4036;4;3;21256.2077;-102.3377;-1706.701
4092;3;3;1579.9852;4739.9557;19253.7126;9131.3317;3.9556;2891.2117;10504.787;9854.0013;1;3;21256.3619;-102.4919;-1707.5405
4093;2;1;862.7061;3450.8242;10991.8302;19307.3456;11.1163;2930.26;10878.9853;10399.088;1;4;21256.3619;-102.4919;-1707.5405
4094;2;1;862.7061;3450.8242;10144.3892;20154.7865;11.369;3005.26;11508.3022;10653.1044;1;4;21256.3619;-102.4919;-1707.5405
4095;2;0;819.199;3276.7959;8634.5846;19213.6195;10.6672;2990.7576;11885.3636;10290.5454;0;4;21256.3619;-102.4919;-1707.5405
4096;3;4;1604.5116;4813.5349;24557.9096;9003.5554;4.6607;2821.777;11099.9377;10203.2853;3;4;21255.6186;-101.7486;-1709.2766
4097;3;3;1529.5116;4588.5349;22804.522;8106.943;4.1151;3003.4954;10835.7073;10369.1306;3;3;21255.8971;-102.0271;-1709.0152
4098;3;1;1492.6007;4477.802;20632.1552;7765.0428;3.8963;2966.5844;10271.5326;10095.2163;3;1;21255.7346;-101.8646;-1708.2206
4099;2;3;711.3438;2845.375;10388.1368;17641.4882;10.2885;2905.6327;10805.1791;9622.5215;3;2;21255.7346;-101.8646;-1708.2206
4100;3;2;1600.4559;4801.3676;19197.3191;9126.3132;4.0945;3137.5497;9950.9585;10328.1585;4;2;21256.1566;-102.2866;-1707.8162
4101;2;4;805.3748;3221.4993;9572.836;18330.6647;9.9672;3112.5497;10484.605;9819.512;4;3;21256.1566;-102.2866;-1707.8162
4102;2;3;770.8911;3083.5646;7746.4351;17670.0003;9.393;3101.0551;10760.4744;9555.1371;3;3;21256.1566;-102.2866;-1707.8162
4103;3;3;1523.5716;4570.7149;22866.7673;8062.5178;4.1049;2914.6872;10551.6436;8908.6692;4;3;21256.2101;-102.3401;-1708.7534
4104;3;2;1480.0646;4440.1937;20935.9382;7498.8681;3.6914;3101.6741;10072.7248;9367.2678;4;2;21255.4159;-101.5459;-1708.5919
4105;2;4;819.8165;3279.266;9267.7147;15953.0193;8.5066;3045.3304;10382.0407;9114.2955;4;4;21255.4159;-101.5459;-1708.5919
4106;3;4;1574.0956;4722.2869;19635.5065;8767.2066;3.836;2970.3304;9780.0868;8832.9161;1;4;21255.2058;-101.3358;-1708.8194
4107;3;0;1391.9554;4175.8663;19156.9852;6667.1485;2.8785;3020.9917;10318.6762;8243.6654;1;0;21254.5262;-100.6562;-1710.4884
4108;2;1;783.7477;3134.9909;11229.3225;14135.6865;7.5973;2948.3396;10327.196;8307.7978;1;2;21254.5262;-100.6562;-1710.4884
4109;3;2;1575.4282;4726.2845;17400.8663;8372.8491;3.2313;2913.8559;9696.2129;8098.2645;3;2;21254.4066;-100.5366;-1709.6536
4110;2;3;708.7477;2834.9909;10079.834;12710.1751;6.8372;2888.8559;9987.9597;7831.5178;3;3;21254.4066;-100.5366;-1709.6536
4111;3;3;1575.4282;4726.2845;17307.646;8466.0695;3.4595;2812.685;9303.9269;8508.3881;3;3;21254.8696;-100.9996;-1709.2081
4112;3;4;1500.4282;4501.2845;15316.0989;7807.6166;3.1451;3054.6524;8946.9563;9581.7246;3;4;21255.1983;-101.3283;-1708.8968
4113;2;3;771.119;3084.4759;11845.9027;15944.6214;10.6296;2994.0231;9486.4386;9102.8716;3;4;21255.1983;-101.3283;-1708.8968
4114;2;0;866.2482;3464.9928;10976.3511;16683.6561;10.2933;3037.3134;10039.5748;9464.7785;0;4;21255.1983;-101.3283;-1708.8968
4115;3;4;1522.14;4566.4199;17441.0929;8492.4872;3.5025;2902.1376;9829.0642;9727.1316;3;4;21255.1506;-101.2806;-1709.9319
4116;3;2;1447.14;4341.4199;15396.5101;7887.07;3.2136;2927.1376;9479.5428;10051.6529;3;2;21255.6845;-101.8145;-1709.4149
4117;2;3;840.1898;3360.759;12609.0729;17780.1681;11.078;2868.4514;9590.3135;9999.5685;3;1;21255.6845;-101.8145;-1709.4149
4118;2;4;874.0764;3496.3058;11815.7948;21062.8995;13.6943;2988.6337;10177.6626;11125.3704;4;1;21255.6845;-101.8145;-1709.4149
4119;2;0;834.8431;3339.3726;10236.4465;20174.181;12.9741;2975.5559;10504.6068;10811.504;0;1;21255.6845;-101.8145;-1709.4149
4120;3;1;1571.0111;4713.0334;19038.6;9373.3666;4.2687;2909.1353;9936.673;11362.525;3;1;21255.6607;-101.7907;-1710.4245
4121;2;3;834.8431;3339.3726;9373.8145;21036.8129;13.2071;2884.1353;10247.1818;11077.0162;3;0;21255.6607;-101.7907;-1710.4245
4122;2;3;870.0134;3480.0535;8551.9963;24342.9502;15.7362;2943.2481;10887.6675;12127.4177;3;0;21255.6607;-101.7907;-1710.4245
4123;3;0;1513.7243;4541.1729;22724.0039;8484.8231;4.2345;2884.4338;10903.9142;12961.652;1;0;21255.5047;-101.6347;-1711.5655
4124;3;3;1438.7243;4316.1729;20857.3102;7701.5168;3.7833;3102.3611;10693.8164;13037.1558;1;3;21255.9297;-102.0597;-1711.1564
4125;2;1;839.1529;3356.6116;10399.4351;27618.9533;20.105;3045.6513;10694.782;13092.8999;1;3;21255.9297;-102.0597;-1711.1564
4126;2;1;764.1529;3056.6116;9696.3422;25747.0462;18.9334;3020.6513;11394.782;12417.8999;1;3;21255.9297;-102.0597;-1711.1564
4127;2;0;689.1529;2756.6116;8918.2493;23950.139;17.7931;2995.6513;12094.782;11742.8999;0;3;21255.9297;-102.0597;-1711.1564
4128;3;3;1587.1513;4761.4539;24940.0996;8923.4465;4.4693;3107.9185;11454.8606;12270.5542;3;3;21255.4842;-101.6142;-1712.5855
4129;2;3;842.2825;3369.1299;7470.3266;25285.5434;17.5455;3095.3762;11604.4555;12133.5016;3;4;21255.4842;-101.6142;-1712.5855
4130;3;4;1585.5448;4756.6344;25014.197;8854.1686;4.7259;3056.1429;10947.5906;11954.5998;0;4;21255.3426;-101.4726;-1711.7753
4131;3;0;1510.5448;4531.6344;23218.8545;7999.5111;4.2314;2981.1429;10699.1431;11319.714;0;0;21255.7812;-101.9112;-1711.3527
4132;2;0;860.059;3440.236;9759.403;22925.3609;15.9521;3160.1737;11506.4519;11375.0411;0;0;21255.7812;-101.9112;-1711.3527
4133;3;0;1518.4459;4555.3378;23513.673;7680.9892;3.6775;2977.3185;11517.6439;10505.0377;4;0;21254.806;-100.936;-1713.3099
4134;3;0;1443.4459;4330.3378;21671.4109;6873.2513;3.2098;2902.3185;11253.5565;9885.7917;4;0;21255.1359;-101.2659;-1712.9954
4135;2;4;838.8024;3355.2097;12261.7977;20507.9926;14.3037;2845.6071;11626.081;10444.9785;4;0;21255.1359;-101.2659;-1712.9954
4136;3;0;1576.9788;4730.9365;20218.5836;8175.4799;3.3155;2880.5621;10995.1745;11040.93;1;0;21255.4655;-101.5955;-1712.6812
4137;3;2;1539.3521;4618.0562;18002.5893;7879.3546;3.1576;2842.9353;10444.6437;10754.0876;1;2;21255.3612;-101.4912;-1711.8361
4138;3;4;1464.3521;4393.0562;15972.7004;7259.2435;2.8622;2852.3909;10171.2263;11809.7161;1;4;21255.8355;-101.9655;-1711.3776
4139;2;1;844.8541;3379.4164;14858.5024;25512.0812;19.4223;2847.4219;10553.1057;12307.8058;1;0;21255.8355;-101.9655;-1711.3776
4140;2;4;811.4469;3245.7878;14695.2831;25558.9291;19.9073;2933.5576;11249.509;12483.6001;4;0;21255.8355;-101.9655;-1711.3776
4141;2;2;852.3571;3409.4283;14629.681;28085.8906;21.5705;3250.2086;11978.6789;13354.4458;2;0;21255.8355;-101.9655;-1711.3776
4142;3;0;1583.6719;4751.0158;19200.6613;9423.3229;4.1943;3032.2522;11435.0162;13074.3983;2;0;21254.7805;-100.9105;-1713.4123
4143;2;2;777.3571;3109.4283;14435.6591;25704.9126;20.0803;3007.2522;11917.5942;12616.8203;2;2;21254.7805;-100.9105;-1713.4123
4144;3;2;1583.6719;4751.0158;18742.398;9881.5862;4.6207;2932.2522;11234.2284;12416.8527;1;2;21255.2449;-101.3749;-1712.9632
4145;2;1;702.3571;2809.4283;14200.5238;23365.0479;18.6073;2907.2522;11700.1658;11975.9154;1;1;21255.2449;-101.3749;-1712.9632
4146;3;1;1583.6719;4751.0158;18250.2481;10373.7361;5.0659;3044.5917;11012.1458;12609.9291;2;1;21255.7089;-101.8389;-1712.5145
4147;2;2;855.1104;3420.4417;12959.1092;24495.4491;18.1108;3033.0887;11100.1685;12533.4094;2;0;21255.7089;-101.8389;-1712.5145
4148;3;0;1449.15;4347.45;19364.6563;9162.8937;4.9597;2934.1055;11637.7344;12011.4934;1;0;21256.5344;-102.6644;-1712.6668
4149;2;1;832.7042;3330.8167;15580.784;21963.3993;16.2446;2871.6847;11895.917;11815.7316;1;0;21256.5344;-102.6644;-1712.6668
4150;2;1;874.0129;3496.0514;14009.4922;23619.4563;16.6191;2960.4543;12210.9172;12370.2952;1;0;21256.5344;-102.6644;-1712.6668
4151;2;2;874.0129;3496.0514;13520.538;24108.4106;16.5417;3035.4543;12936.4652;12528.0805;2;0;21256.5344;-102.6644;-1712.6668
4152;3;0;1563.2162;4689.6485;23258.3939;10426.9576;5.6251;2853.5666;12503.0395;12101.7272;3;0;21256.5699;-102.6999;-1713.6081
4153;2;3;784.1566;3136.6265;15678.5253;22059.8482;15.521;3108.3635;13686.9887;11704.6479;3;2;21256.5699;-102.6999;-1713.6081
4154;3;2;1552.0139;4656.0418;23424.7808;10294.1773;5.0128;2932.305;13367.5281;11158.5002;4;2;21256.5829;-102.7129;-1714.5709
4155;2;4;709.1566;2836.6265;15047.5098;20115.8637;14.2879;2907.305;13544.0789;11006.9494;4;2;21256.5829;-102.7129;-1714.5709
4156;3;2;1592.5048;4777.5144;23126.7445;10720.7411;5.2702;2872.7959;12861.4778;10849.0596;4;2;21256.0518;-102.1818;-1714.1548
4157;2;4;675.2699;2701.0798;13448.6956;19225.2246;13.4467;2861.5003;13026.1311;10695.7019;4;2;21256.0518;-102.1818;-1714.1548
4158;2;2;838.7878;3355.1513;12280.2207;20239.628;12.9502;2853.1178;13386.8478;11218.3677;2;2;21256.0518;-102.1818;-1714.1548
4159;3;2;1493.5937;4480.7812;26949.9537;9319.2651;5.3188;3035.0342;13686.6401;11611.659;4;2;21255.9129;-102.0429;-1715.2687
4160;3;0;1459.9024;4379.7073;24733.4046;9011.8881;5.1264;3001.3429;13127.4774;11329.5131;4;0;21256.0329;-102.1629;-1714.2024
4161;2;4;718.6942;2874.7769;14885.5246;20239.6985;14.6258;2934.3931;13630.1606;10893.7796;4;4;21256.0329;-102.1629;-1714.2024
4162;3;4;1585.7518;4757.2553;23610.5637;10007.181;4.994;2859.3931;12999.3417;10641.2652;4;4;21255.6582;-101.7882;-1714.5913
4163;2;4;872.7534;3491.0136;13407.3486;21601.6378;14.3617;2909.5932;13113.9144;11434.8257;4;0;21255.6582;-101.7882;-1714.5913
4164;3;0;1545.922;4637.7661;24251.677;9235.557;4.8084;2834.5932;12868.1166;10797.2902;4;0;21255.2839;-101.4139;-1714.9799
4165;3;1;1470.922;4412.7661;22667.2701;8169.9639;4.1024;2912.6127;12745.5471;11716.8402;4;1;21254.91;-101.04;-1715.3681
4166;3;2;1437.0353;4311.106;20555.6167;7758.2773;3.7502;2878.726;12233.6872;11387.5867;4;2;21254.3788;-100.5088;-1714.9552
4167;2;4;873.2886;3493.1545;16061.832;24195.0135;16.4831;2915.6496;12397.9469;12144.7369;4;3;21254.3788;-100.5088;-1714.9552
4168;2;1;846.3514;3385.4054;14186.4711;23553.1235;15.8351;2906.6705;12658.3404;11893.3224;1;3;21254.3788;-100.5088;-1714.9552
4169;2;0;846.3514;3385.4054;13768.0573;23971.5373;15.7903;2981.6705;13393.1089;12041.8873;0;3;21254.3788;-100.5088;-1714.9552
4170;3;3;1537.4456;4612.3369;25029.5017;8483.1614;4.0466;2838.4439;13331.1151;12080.441;2;3;21253.2061;-99.3361;-1717.1004
4171;2;2;846.3514;3385.4054;13464.4293;24275.1653;15.6977;2813.4439;13368.0708;12068.4853;2;2;21253.2061;-99.3361;-1717.1004
4172;2;0;844.7342;3378.9368;12402.906;25343.1572;16.5531;2850.8358;13829.7287;12444.4356;0;2;21253.2061;-99.3361;-1717.1004
4173;3;2;1582.5807;4747.742;26697.7351;9304.5229;4.854;3065.8392;13189.0668;12953.4273;4;2;21253.5642;-99.6942;-1716.7565
4174;3;1;1547.4104;4642.2313;24554.7849;8927.9838;4.5737;3030.669;12674.0481;12628.6162;4;1;21253.4824;-99.6124;-1715.8955
4175;2;4;809.8999;3239.5996;12448.7889;25186.6115;17.119;3005.669;12810.6517;12517.0126;4;4;21253.4824;-99.6124;-1715.8955
4176;3;4;1585.079;4755.2369;23611.31;10008.4531;5.2471;2968.3375;12168.1979;12321.7979;0;4;21253.409;-99.539;-1715.0271
4177;2;0;768.3071;3073.2283;11336.4272;23840.3445;16.0537;2954.4732;12341.4412;12162.4189;0;0;21253.409;-99.539;-1715.0271
4178;3;0;1599.7345;4799.2036;23079.6637;10496.1328;5.9546;2927.536;11552.8913;12102.9061;4;0;21253.2959;-99.4259;-1714.1993
4179;2;4;730.709;2922.836;10015.7549;22686.4091;15.0759;2915.0033;11819.6615;11848.6686;4;1;21253.2959;-99.4259;-1714.1993
4180;3;1;1562.3326;4686.9978;23098.5241;10339.4781;6.299;2904.3249;11306.1339;12372.8746;0;1;21254.0334;-100.1634;-1713.4774
4181;2;0;837.7442;3350.9769;9946.4722;22577.551;14.3053;2879.3249;11572.9041;12131.1044;0;1;21254.0334;-100.1634;-1713.4774
4182;3;1;1562.3326;4686.9978;22634.0089;10803.9934;6.6052;2844.958;11092.5228;12562.5191;4;1;21254.3903;-100.5203;-1713.136
4183;2;4;770.0889;3080.3556;12275.8427;22893.8017;15.5047;3169.6806;12393.4777;11978.5083;4;2;21254.3903;-100.5203;-1713.136
4184;2;1;734.494;2937.976;10672.0939;22014.9301;14.7335;3157.8157;12737.5617;11646.2893;1;2;21254.3903;-100.5203;-1713.136
4185;3;2;1571.4298;4714.2894;25266.2924;10769.4182;6.3217;2949.2828;12200.6776;11350.0397;1;2;21254.5283;-100.6583;-1713.9682
4186;2;1;693.5839;2774.3354;9213.1261;21012.5385;13.9262;2935.6461;12234.1832;11330.1707;1;2;21254.5283;-100.6583;-1713.9682
4187;2;0;857.7004;3430.8018;8847.4283;20971.77;13.2029;3172.2835;12940.1687;11429.2145;0;2;21254.5283;-100.6583;-1713.9682
4188;3;2;1500.0637;4500.191;29022.4207;9602.3883;5.9135;2985.0072;13100.2429;10414.7499;0;2;21254.585;-100.715;-1714.8806
4189;3;0;1454.9286;4364.7859;27169.9042;8965.3099;5.4132;2939.8722;12678.3226;10006.8053;0;0;21254.0994;-100.2294;-1714.427
4190;2;0;823.3896;3293.5585;11477.7107;18478.7308;11.6609;2916.898;13463.4012;10203.0341;0;3;21254.0994;-100.2294;-1714.427
4191;3;3;1506.7827;4520.3482;28023.7625;7955.8893;4.1474;2867.3412;13654.2617;10853.3971;0;3;21252.9906;-99.1206;-1716.5041
4192;3;0;1469.1847;4407.554;25915.8679;7551.5781;3.8509;2942.202;13141.0236;11375.1078;0;0;21252.9054;-99.0354;-1715.651
4193;3;3;1433.5898;4300.7693;23746.3372;7202.8935;3.6084;2906.6071;12607.6861;11069.0401;0;3;21252.8127;-98.9427;-1714.8064
4194;2;0;806.2072;3224.829;14019.7201;21255.4509;14.153;2838.3385;12884.3771;10860.6177;0;4;21252.8127;-98.9427;-1714.8064
4195;3;4;1596.8027;4790.4081;22081.0151;8878.5768;3.9164;2896.7457;12118.5974;11651.3235;3;4;21252.7428;-98.8728;-1713.9397
4196;2;3;806.2072;3224.829;13718.311;21556.86;14.0879;2871.7457;12707.0887;11087.8323;3;0;21252.7428;-98.8728;-1713.9397
4197;3;0;1596.8027;4790.4081;21627.3659;9332.226;4.2872;2896.7457;11866.9114;11903.0096;3;0;21253.5225;-99.6525;-1713.1759
4198;3;4;1555.8926;4667.6777;19480.7081;8976.6142;4.092;2855.8356;11369.5462;11566.2849;3;4;21253.4498;-99.5798;-1712.3134
4199;2;3;806.2072;3224.829;13456.6666;21818.5044;14.0063;2830.8356;11568.8286;11392.0025;3;1;21253.4498;-99.5798;-1712.3134
4200;2;2;838.6006;3354.4024;12281.7654;23113.8322;14.2568;2916.6333;11964.6404;11868.7262;2;1;21253.4498;-99.5798;-1712.3134
4201;3;1;1598.4992;4795.4976;20920.7814;10033.721;5.2127;2841.6333;11131.122;11818.9113;4;1;21253.9475;-100.0775;-1711.8319
4202;2;4;872.5353;3490.1412;11982.1772;25902.6816;16.6134;2906.7124;11727.2568;12907.6974;4;1;21253.9475;-100.0775;-1711.8319
4203;2;2;834.3862;3337.5447;10600.4209;24812.0343;15.7211;2893.996;12096.0316;12551.6391;2;1;21253.9475;-100.0775;-1711.8319
4204;3;1;1546.7921;4640.3762;23864.5518;9620.072;5.6353;2889.2317;11840.4925;13603.6092;1;1;21253.9191;-100.0491;-1712.8268
4205;2;1;838.0797;3352.3188;10304.2128;27468.4684;18.5889;2864.2317;11970.9125;13498.1891;1;4;21253.9191;-100.0491;-1712.8268
4206;2;2;838.0797;3352.3188;10270.6589;27502.0222;18.3713;3099.7952;12733.4383;13541.7665;2;4;21253.9191;-100.0491;-1712.8268
4207;2;1;798.3151;3193.2603;9025.7495;26280.9902;17.3841;3086.5404;13144.3395;13144.1201;1;4;21253.9191;-100.0491;-1712.8268
4208;2;4;754.7972;3019.1887;8014.8676;24840.9437;16.2903;3072.0344;13594.0244;12708.9412;4;4;21253.9191;-100.0491;-1712.8268
4209;3;4;1579.2253;4737.6758;30688.0114;10574.3129;7.3503;2871.185;13079.0287;12383.1196;2;4;21253.1727;-99.3027;-1714.5386
4210;2;2;714.6315;2858.526;6920.2413;23471.2327;15.1912;2857.7965;13185.4374;12290.0995;2;1;21253.1727;-99.3027;-1714.5386
4211;3;1;1544.3909;4633.1728;30808.8943;10307.9328;7.5647;3051.1789;12926.9587;12438.5291;3;1;21253.5661;-99.6961;-1714.1605
4212;2;3;810.9696;3243.8785;7144.9897;23111.1317;14.3706;3026.1789;13033.3674;12357.1204;3;2;21253.5661;-99.6961;-1714.1605
4213;3;2;1544.3909;4633.1728;30224.2742;10892.553;7.819;2951.1789;12756.8733;11750.2812;3;2;21253.9591;-100.0891;-1713.7828
4214;3;4;1469.3909;4408.1728;28664.0179;9802.8093;7.0181;2936.0799;12564.7043;11957.5492;3;4;21254.3518;-100.4818;-1713.4055
4215;2;3;834.9286;3339.7142;9029.7091;21130.5766;13.1682;2878.9671;12873.8346;11705.5316;3;4;21254.3518;-100.4818;-1713.4055
4216;3;4;1598.1224;4794.3673;27194.0951;11386.5376;7.1855;2836.3605;12134.2306;11612.7422;1;4;21253.8597;-99.9897;-1712.9649
4217;2;1;714.6315;2858.526;11177.9768;19213.4972;12.5087;3088.7908;13911.4869;10624.7222;1;4;21253.8597;-99.9897;-1712.9649
4218;3;4;1604.1901;4812.5702;27832.9314;10729.4984;6.0358;2899.5614;13077.0711;10606.7008;0;4;21253.7792;-99.9092;-1714.0086
4219;2;0;675.2516;2701.0064;9849.9413;18074.0523;11.5766;2886.4348;13402.0569;10294.8417;0;2;21253.7792;-99.9092;-1714.0086
4220;3;2;1605.4209;4816.2626;27497.3061;11061.4313;6.6738;2848.2857;12529.201;10330.8467;4;2;21253.9878;-100.1178;-1712.8683
4221;2;4;805.7692;3223.0768;9633.0545;18018.8687;10.8911;2879.7798;13197.534;10589.3528;4;0;21253.9878;-100.1178;-1712.8683
4222;3;0;1605.4209;4816.2626;27383.5204;11175.217;6.7248;2804.7798;12375.471;10528.0825;3;0;21253.6192;-99.7492;-1713.2525
4223;3;1;1565.6562;4696.9687;25455.8184;10597.2129;6.2812;2865.0152;11904.6227;11022.0288;3;1;21253.1177;-99.2477;-1712.8237
4224;3;2;1490.6562;4471.9687;23946.4115;9456.6198;5.5472;2833.0983;11739.1476;11136.0874;3;2;21252.7499;-98.8799;-1713.2075
4225;2;3;791.1015;3164.406;12014.0409;20946.5531;13.366;3098.3821;12554.1465;11097.4714;3;3;21252.7499;-98.8799;-1713.2075
4226;2;0;716.1015;2864.406;11503.8547;18881.7394;12.2285;3073.3821;13254.1465;10422.4714;0;3;21252.7499;-98.8799;-1713.2075
4227;3;3;1589.1386;4767.4158;25960.4429;10022.1414;5.4119;2891.3469;12626.2673;10190.7191;1;3;21251.9037;-98.0337;-1715.0151
4228;3;3;1545.6207;4636.8621;24009.7332;9478.4046;5.0266;2844.777;12169.3553;10694.201;1;3;21251.5389;-97.6689;-1714.4507
4229;2;1;849.5453;3398.181;11153.2238;18948.5952;11.5557;2819.777;12276.1911;10612.3652;1;2;21251.5389;-97.6689;-1714.4507
4230;3;2;1545.6207;4636.8621;23748.0888;9740.0491;5.2287;3139.0536;11934.8665;11592.7466;1;2;21252.0243;-98.1543;-1713.9814
4231;3;1;1505.455;4516.3651;21638.6349;9345.0001;4.9759;3098.8879;11432.5436;11260.2352;1;1;21251.9303;-98.0603;-1713.1475
4232;3;2;1430.455;4291.3651;19713.5091;8620.1258;4.541;3023.8879;11165.8351;10643.6104;1;2;21252.5667;-98.6967;-1712.5277
4233;2;1;723.232;2892.9281;13640.8031;19091.2688;13.415;2954.4066;11427.1241;10451.8026;1;1;21252.5667;-98.6967;-1712.5277
4234;2;4;858.9511;3435.8044;13149.5979;19289.5978;12.7423;2984.1669;12082.6927;10724.8071;4;1;21252.5667;-98.6967;-1712.5277
4235;3;1;1474.7822;4424.3466;22214.2128;8861.4405;4.3622;3078.26;12457.5416;11130.865;2;1;21252.3878;-98.5178;-1713.666
4236;3;4;1435.4023;4306.207;19998.8682;8569.9249;4.214;3038.8801;11929.1195;10823.667;2;4;21252.506;-98.636;-1712.6212
4237;2;2;758.0208;3032.083;15830.6515;19387.2654;14.0104;2968.6404;12265.4614;10557.5648;2;2;21252.506;-98.636;-1712.6212
4238;3;2;1571.1214;4713.3642;18461.7374;9949.8985;4.3875;2893.6404;11658.1517;10281.5412;3;2;21253.1893;-99.3193;-1711.9543
4239;2;3;870.1156;3480.4623;15168.9385;19850.5991;13.4183;3117.2707;11983.8836;10773.8457;3;0;21253.1893;-99.3193;-1711.9543
4240;2;0;832.4922;3329.9688;13491.0701;19053.9611;12.7386;3104.7296;12322.4941;10447.7764;0;0;21253.1893;-99.3193;-1711.9543
4241;2;2;757.4922;3029.9688;12636.7258;17333.3054;11.7065;3079.7296;12997.4941;9797.7764;2;0;21253.1893;-99.3193;-1711.9543
4242;3;0;1553.939;4661.817;24315.7339;9397.4491;4.7904;2874.9238;12594.3894;9364.0201;0;0;21253.312;-99.442;-1712.7897
4243;3;4;1478.939;4436.817;22731.3269;8331.856;4.161;2862.7248;12411.7133;9558.8953;0;4;21252.9458;-99.0758;-1713.1718
4244;2;0;868.5767;3474.3067;14857.0936;20168.5997;13.6825;2949.1361;12925.0868;10792.4438;0;3;21252.9458;-99.0758;-1713.1718
4245;3;3;1591.0338;4773.1015;21581.9906;9394.9079;4.1557;2874.1361;12237.3026;10596.8946;2;3;21252.58;-98.71;-1713.5535
4246;2;2;826.677;3306.708;13306.657;19261.6351;12.9496;2860.1695;12454.9537;10393.2101;2;4;21252.58;-98.71;-1713.5535
4247;3;4;1595.3101;4785.9304;21661.9131;9302.1565;4.3193;2822.5461;11735.2363;10275.5509;3;4;21252.074;-98.204;-1713.1352
