StateID;StationID;CurrentRule;LocalAveProcTime;LocalAveRemainingProcTime;LocalAveLeadTime;LocalAveSlackTime;LocalAveCriticalRatio;GlobalAveRemainingProcTime;GlobalAveLeadTime;GlobalAveSlackTime;Op2Rule;Op3Rule;GlobalObjExitLeadtime;GlobalObjExitTardiness
673;3;4;1547.7719;4643.3156;23324.4783;7282.2061;3.3084;2913.5692;11875.063;9086.3678;4;4;21674.2772;-1149.2522
674;3;0;1505.3885;4516.1654;21188.0408;6920.7938;3.0716;2871.1858;11346.5786;8782.2356;4;0;21672.77;-1145.4118
675;3;0;1430.3885;4291.1654;19218.0025;6240.8321;2.6471;3100.2812;11034.2368;8948.8154;4;0;21674.7803;-1143.9331
676;2;4;809.2032;3236.8128;13071.4462;16941.741;10.2737;3034.8163;11178.5026;8870.0145;4;3;21674.7803;-1143.9331
677;3;3;1589.7148;4769.1443;17957.6804;7523.1753;2.9454;2997.7477;10450.8773;8759.7083;3;3;21673.1564;-1140.2546
678;2;3;769.5562;3078.2247;11223.4847;16323.2907;9.7621;2984.532;10608.9004;8614.9009;3;1;21673.1564;-1140.2546
679;3;1;1554.3618;4663.0853;18296.0711;7040.8435;2.8875;2909.532;10095.9695;8244.4985;1;1;21675.0304;-1138.9231
680;3;4;1513.4765;4540.4296;16170.039;6664.5315;2.6282;3132.4997;9555.3363;8728.8308;1;4;21670.9841;-1137.7115
681;2;1;775.0899;3100.3594;12830.0718;14694.5688;8.6555;3068.5251;10264.1029;8084.0386;1;4;21670.9841;-1137.7115
682;2;2;700.0899;2800.3594;11562.5906;13387.0499;7.8702;3043.5251;10814.1029;7559.0386;2;4;21670.9841;-1137.7115
683;3;4;1584.389;4753.167;18387.167;7109.666;2.8101;3087.4875;10138.2021;8190.977;2;4;21667.8972;-1147.1317
684;3;1;1544.742;4634.2259;16128.9798;6861.7944;2.6971;3047.8405;9544.0612;7949.765;2;1;21666.6562;-1143.1421
685;2;2;822.893;3291.5721;10480.269;14228.159;7.5689;3022.8405;9621.0044;7897.8218;2;5;21666.6562;-1143.1421
686;2;1;786.2105;3144.8419;8566.6357;13663.5224;7.0755;3010.613;9877.7822;7653.2715;1;5;21666.6562;-1143.1421
687;3;5;1581.4245;4744.2735;18463.5957;7042.1308;3.2236;2935.613;9134.1753;7513.545;3;5;21668.8705;-1141.4743
688;2;3;746.598;2986.3921;6639.7592;13123.8487;6.624;2922.4088;9216.0879;7444.8366;3;3;21668.8705;-1141.4743
689;3;3;1434.8218;4304.4653;20102.8497;5342.6849;2.6075;2881.4373;9548.9553;8819.6075;3;3;21668.2197;-1148.3992
690;2;3;878.9113;3515.6454;8094.9945;19264.3602;11.6124;2874.6182;9723.6135;9526.7683;3;1;21668.2197;-1148.3992
691;3;1;1595.5965;4786.7894;18683.5157;6779.6949;2.8358;2837.9356;8980.8971;9431.1673;1;1;21664.1546;-1147.2739
692;2;1;882.4964;3529.9855;6235.6824;21109.3322;13.0494;2874.0914;9169.0772;10081.8313;1;0;21664.1546;-1147.2739
693;3;0;1594.6734;4784.0202;18890.0278;6575.952;2.8988;2834.479;8432.461;9983.06;4;0;21660.1795;-1146.0883
694;2;4;722.5795;2890.3179;7841.669;19643.0131;13.5055;3059.1824;9834.012;9398.4723;4;5;21660.1795;-1146.0883
695;3;5;1581.1796;4743.5388;19456.16;6050.3012;2.4639;3060.8121;9266.5416;9964.3129;4;5;21651.9361;-1160.5639
696;3;1;1542.4902;4627.4706;17249.0681;5748.4613;2.2888;3022.1227;8698.4984;9696.0456;4;1;21649.3864;-1157.979
697;3;1;1467.4902;4402.4706;15105.0823;5242.4471;2.0637;2947.1227;8308.8364;9202.3742;4;1;21651.9358;-1155.9738
698;2;4;885.1427;3540.5707;9614.9842;20344.4451;12.9334;2956.2252;8604.8659;9855.5756;4;1;21651.9358;-1155.9738
699;3;1;1576.0349;4728.1047;13674.9575;6596.9377;2.4106;2881.2252;7905.1151;9671.9931;3;1;21654.4709;-1153.9798
700;2;3;814.4457;3257.7829;11559.4623;21057.7548;14.5453;2968.9225;9009.1188;10313.6254;3;3;21654.4709;-1153.9798
701;3;3;1586.2001;4758.6002;12722.9492;7518.4505;2.6476;3086.5234;8229.0896;10976.0537;4;3;21658.2975;-1156.3093
702;2;4;725.2977;2901.191;13417.975;19305.834;13.8525;3031.8074;9314.6741;9945.1852;4;2;21658.2975;-1156.3093
703;2;2;838.9352;3355.7407;12783.7074;19735.5519;13.2932;3068.9283;9905.1121;10275.9596;2;2;21658.2975;-1156.3093
704;3;2;1600.8993;4802.6979;14245.3741;8826.9279;3.4041;2844.4795;9061.7688;10302.085;2;2;21658.5476;-1162.1807
705;2;2;725.2977;2901.191;15047.3565;17676.4525;12.4622;3040.634;10501.1171;9708.2489;2;2;21658.5476;-1162.1807
706;3;2;1593.1419;4779.4257;13761.7306;9333.8437;3.451;2850.8965;9730.8975;10501.5393;2;2;21658.1694;-1168.6463
707;2;2;858.7964;3435.1854;14335.688;20729.1266;14.1144;2874.2047;10214.8499;10869.2788;2;5;21658.1694;-1168.6463
708;2;1;854.4537;3417.8149;12786.5463;22295.6388;15.6096;2973.3568;10566.3086;11377.0013;1;5;21658.1694;-1168.6463
709;2;4;882.7487;3530.9948;11397.4125;23821.5927;16.027;3227.6009;10971.919;11758.8135;4;5;21658.1694;-1168.6463
710;3;5;1543.1222;4629.3667;19596.7108;8648.9226;4.0043;3014.9329;10660.3472;11241.3865;4;5;21658.1559;-1174.7131
711;2;4;807.7487;3230.9948;10373.6127;22270.3925;15.0526;2989.9329;10741.5725;11185.1612;4;3;21658.1559;-1174.7131
712;2;1;850.5782;3402.3129;12340.0092;22757.6779;15.9024;3047.6467;12253.7822;11448.5711;1;3;21658.1559;-1174.7131
713;3;3;1596.6189;4789.8566;21858.4491;9101.6943;3.9938;2855.7232;11471.6992;11380.911;0;3;21657.6816;-1181.2073
714;3;2;1555.6756;4667.0269;19814.8252;8643.1479;3.6904;2914.7799;10999.4558;11877.4309;0;2;21653.864;-1179.931
715;3;2;1508.9706;4526.9118;17862.876;8110.2122;3.3542;2868.0749;10597.8996;11450.6922;0;2;21648.5374;-1180.1919
716;2;0;823.6908;3294.763;14739.7426;23090.4943;16.0883;2909.1124;11286.6885;11679.199;0;2;21648.5374;-1180.1919
717;2;5;860.1278;3440.5114;14220.5574;26088.9312;18.275;3032.6952;11990.5819;12685.0562;5;2;21648.5374;-1180.1919
718;3;2;1563.4009;4690.2026;19803.8006;8880.9968;3.727;2835.238;11606.8054;12224.6233;1;2;21643.2567;-1191.454
719;2;1;860.1278;3440.5114;14175.871;26133.6176;18.0068;3096.3624;11891.9199;12720.051;1;1;21643.2567;-1191.454
720;2;1;817.8534;3271.4138;13038.9107;24814.6755;16.9633;3082.2709;12300.5726;12325.4898;1;1;21643.2567;-1191.454
721;3;1;1605.6753;4817.0258;21022.2218;10160.7524;5.0263;3007.2709;11392.5751;12350.154;0;1;21645.625;-1189.5399
722;2;0;780.9997;3123.999;11670.2857;23705.7153;16.0073;2994.9864;11707.8448;12047.1689;0;0;21645.625;-1189.5399
723;3;0;1567.529;4702.5869;21118.4167;9928.9964;5.3526;2919.9864;11170.4229;11701.2574;0;0;21646.9565;-1188.6599
724;2;0;705.9997;2823.999;11332.6127;21468.3883;14.7198;2894.9864;11474.4329;11422.2474;0;4;21646.9565;-1188.6599
725;2;4;858.3023;3433.209;9999.1235;22692.6675;14.3417;2946.3041;11792.7646;12010.9313;4;4;21646.9565;-1188.6599
726;3;4;1601.9011;4805.7033;22681.6521;10887.6446;6.4471;2871.3041;10934.536;11985.8265;4;4;21648.2809;-1187.7847
727;2;4;821.6276;3286.5104;12377.8411;23085.6485;14.6888;3009.0792;12620.3818;12078.8723;4;1;21648.2809;-1187.7847
728;3;1;1590.7726;4772.3178;22979.5644;10623.1177;5.6512;2852.6186;11899.0961;12789.9519;1;1;21647.9706;-1193.9912
729;2;1;858.7413;3434.9654;10867.8935;24697.1412;15.1272;2839.9898;12091.5478;12610.129;1;0;21647.9706;-1193.9912
730;2;0;823.5468;3294.1874;10561.4328;24894.3798;15.9176;3040.2362;12837.1153;12705.9818;0;0;21647.9706;-1193.9912
731;2;0;748.5468;2994.1874;10398.5634;22482.2493;14.5972;3015.2362;13587.1153;11980.9818;0;0;21647.9706;-1193.9912
732;3;0;1595.1142;4785.3425;27766.7106;11072.9469;6.3381;3085.3544;12833.3696;12664.6093;4;0;21647.3521;-1200.474
733;2;4;855.3928;3421.5712;9173.8156;23779.6132;14.302;3073.2668;13059.6403;12450.4262;4;1;21647.3521;-1200.474
734;2;1;712.2839;2849.1354;10718.1574;19682.7072;12.6422;3025.5638;14490.7297;11067.0398;1;1;21647.3521;-1200.474
735;3;1;1592.5261;4777.5784;30407.3004;11065.1213;6.1147;3076.9271;13839.2348;11667.1714;4;1;21641.7944;-1211.8641
736;3;5;1555.6724;4667.0173;28359.1464;10598.8363;5.7672;3040.0734;13328.5007;11339.7592;4;5;21640.3369;-1208.3117
737;2;4;818.1034;3272.4136;10687.1312;19540.4552;11.9008;3015.0734;13540.4169;11152.843;4;5;21640.3369;-1208.3117
738;3;5;1596.3003;4788.9009;27430.8386;11655.2606;6.4162;2980.7013;12782.321;11070.3111;5;5;21638.8337;-1204.8321
739;3;0;1554.0259;4662.0776;25421.721;11166.2014;6.0944;2938.4269;12295.8042;10724.1023;5;0;21637.5085;-1201.2011
740;3;0;1516.1396;4548.4189;23313.2829;10763.2982;5.8425;2900.5406;11757.1653;10425.6274;5;0;21636.0964;-1197.6838
741;3;0;1441.1396;4323.4189;21385.9371;10040.6441;5.4113;3091.3032;11459.2495;10616.114;5;0;21640.3281;-1193.8965
742;2;5;813.4417;3253.7669;12676.1462;17570.0869;10.7067;3031.03;11573.7283;10561.9083;5;0;21640.3281;-1193.8965
743;3;0;1457.8112;4373.4336;21277.2892;10099.2772;4.9936;2926.9857;12005.1686;10151.1791;2;0;21639.3277;-1200.6723
744;2;2;831.973;3327.8919;14613.8828;15558.2253;9.482;2868.2664;12223.7332;9991.3337;2;2;21639.3277;-1200.6723
745;3;2;1445.3316;4335.9949;21632.1062;9781.8989;4.4415;2991.1881;12855.1332;9237.012;3;2;21634.8906;-1210.854
746;2;3;712.2839;2849.1354;16755.463;13645.4015;8.8149;2926.2917;13126.1459;9030.8958;3;1;21634.8906;-1210.854
747;3;1;1603.7578;4811.2733;19871.0091;11567.7176;4.8408;2890.0287;12288.1125;9030.1921;4;1;21633.6076;-1207.2412
748;2;4;876.1409;3504.5636;15291.7827;14953.6537;8.5909;2885.4685;12566.8664;9630.9984;4;4;21633.6076;-1207.2412
749;3;4;1566.8362;4700.5086;20150.6885;11148.8029;4.9557;2864.1796;12000.7385;10135.0819;0;4;21635.506;-1205.7638
750;3;0;1491.8362;4475.5086;18293.0517;10356.4397;4.5161;2900.4196;11744.6848;10354.8956;0;0;21636.6289;-1205.0597
751;2;0;835.7521;3343.0083;17803.3475;17603.6443;11.5475;3134.325;12498.0378;10409.3038;0;0;21636.6289;-1205.0597
752;2;0;799.1515;3196.6059;15983.6327;16944.7614;10.9996;3122.1248;12827.4431;10092.0987;0;0;21636.6289;-1205.0597
753;3;0;1559.9521;4679.8563;20457.553;10612.5907;4.449;2951.7046;12403.4851;9644.8102;3;0;21634.2045;-1213.1639
754;2;3;724.1515;2896.6059;14951.36;15402.0341;10.0919;2926.7046;12630.5693;9442.7261;3;3;21634.2045;-1213.1639
755;3;3;1559.9521;4679.8563;20674.2041;10395.9396;4.4134;2843.8492;12145.0671;9927.7503;4;3;21634.9425;-1212.8266
756;2;4;879.3147;3517.2586;14120.5527;18487.1887;12.0223;2932.3716;12374.1295;10568.4989;4;4;21634.9425;-1212.8266
757;3;4;1596.8737;4790.621;20618.2165;10591.1625;4.5764;2894.2932;11636.9912;10468.7156;0;4;21631.3343;-1211.5976
758;2;0;842.9524;3371.8097;12363.2647;17764.9257;11.4095;2882.1725;11849.2018;10268.6258;0;0;21631.3343;-1211.5976
759;3;0;1596.6353;4789.9059;20768.9356;10441.1585;4.7247;2845.5719;11110.663;10168.7651;1;0;21627.7141;-1210.406
760;2;1;842.9524;3371.8097;11373.3637;18754.8266;11.6977;3180.1073;11648.8057;10337.7537;1;0;21627.7141;-1210.406
761;3;0;1494.7478;4484.2435;22416.8983;8848.8581;4.1335;3003.2198;11771.5293;9350.2509;4;0;21625.4729;-1218.2771
762;3;4;1419.7478;4259.2435;20571.0114;8044.745;3.6623;3184.1918;11481.4263;9542.7153;4;4;21626.3603;-1217.7956
763;2;4;877.9433;3511.7732;13416.9647;16571.2621;10.3735;3118.9483;11537.494;9551.891;4;4;21626.3603;-1217.7956
764;3;4;1579.1159;4737.3478;19013.4591;9624.1931;3.9238;3082.5861;10940.9911;9309.7561;4;4;21622.7761;-1216.6021
765;2;4;841.5062;3366.0249;11578.4074;15930.5677;9.8323;3070.4404;10995.4149;9267.4781;4;1;21622.7761;-1216.6021
766;3;1;1540.553;4621.6591;19613.4591;8889.8818;3.7873;2995.4404;10684.658;8694.9016;1;1;21620.0093;-1219.784
767;2;1;766.5062;3066.0249;10350.7168;14583.2584;9.0565;2970.4404;10736.8141;8667.7456;1;1;21620.0093;-1219.784
768;2;0;691.5062;2766.0249;9048.0261;13310.949;8.312;2945.4404;11311.8141;8117.7456;0;1;21620.0093;-1219.784
769;3;1;1503.8784;4511.6351;23637.768;7600.5969;3.5593;2980.363;11342.3805;8052.2565;0;1;21614.1688;-1231.1921
770;3;0;1467.4413;4402.3239;21507.9019;7214.7743;3.2995;2943.9259;10766.0278;7790.0463;0;0;21611.3994;-1229.2176
771;3;0;1392.4413;4177.3239;19540.7907;6531.8854;2.9408;2936.2913;10397.7976;8165.9111;0;0;21613.2596;-1227.766
772;2;0;833.4163;3333.6651;11118.533;13797.8019;7.7839;2859.3842;10503.489;8137.1268;0;1;21613.2596;-1227.766
773;3;1;1548.1625;4644.4876;18214.4527;7641.0597;3.0588;2884.3842;10029.5674;8586.0483;4;1;21615.1104;-1226.3219
774;2;4;833.4163;3333.6651;9711.9541;15204.3807;8.2967;2859.3842;10135.2588;8505.357;4;1;21615.1104;-1226.3219
775;2;2;868.6108;3474.4431;7953.4304;17072.1265;8.9559;2882.7377;10432.712;9059.5503;2;1;21615.1104;-1226.3219
776;3;1;1587.968;4763.9041;20821.7775;7539.3185;3.4173;2920.4133;9673.6321;9780.9546;3;1;21616.208;-1225.6287
777;3;3;1512.968;4538.9041;19077.778;6633.3179;2.9259;2945.4133;9392.4481;10037.1386;3;3;21613.5001;-1228.7391
778;3;3;1437.968;4313.9041;17258.7786;5802.3173;2.4761;3121.8316;9111.2641;10225.2376;3;3;21610.8059;-1231.8337
779;2;3;855.8565;3423.4262;9711.859;20614.7148;11.9421;3055.2558;9333.1787;10069.8988;3;3;21610.8059;-1231.8337
780;3;3;1456.8759;4370.6277;17360.1215;5644.2508;2.2051;3086.3957;9697.0511;9674.8866;3;3;21605.045;-1243.0563
781;2;3;848.8036;3395.2146;11276.8284;19077.9571;10.9679;3028.7611;9858.2789;9571.2934;3;2;21605.045;-1243.0563
782;3;2;1589.9743;4769.9228;15809.6961;7295.3811;2.6718;2988.9556;9122.3518;9472.026;1;2;21603.8125;-1239.6218
783;2;1;773.8036;3095.2146;10215.5607;17564.2248;10.1143;2963.9556;9534.6627;9084.7151;1;1;21603.8125;-1239.6218
784;3;1;1589.9743;4769.9228;15675.1151;7429.9621;2.9456;2888.9556;8742.477;8993.5675;1;1;21605.609;-1238.2197
785;2;1;859.1495;3436.598;9554.2208;18134.1812;9.7444;2875.9703;9144.7464;9479.2833;1;4;21605.609;-1238.2197
786;3;4;1521.8653;4565.596;15904.838;7154.566;3.14;2878.8458;8880.9292;11323.5583;3;4;21607.9653;-1241.2809
787;2;3;876.3255;3505.3021;11447.21;26172.4879;19.0571;2921.1474;9529.9385;12382.2474;3;3;21607.9653;-1241.2809
788;2;3;870.0571;3480.2282;10209.9509;27434.8209;20.2234;2963.0208;9927.3139;12817.9986;3;3;21607.9653;-1241.2809
789;2;4;870.7542;3483.0166;8919.1593;28722.824;21.2296;2998.3095;10303.6652;13281.3586;4;3;21607.9653;-1241.2809
790;3;3;1598.1051;4794.3152;19434.9238;8645.761;4.4116;2822.1516;9512.9661;13206.549;4;3;21607.347;-1247.2896
791;2;4;861.6065;3446.426;8490.3051;31563.2689;24.9625;2889.0389;10117.2656;14285.3622;4;4;21607.347;-1247.2896
792;3;4;1478.416;4435.2479;20713.1696;7476.5825;4.0144;3048.6833;10545.4007;14572.5827;1;4;21607.1024;-1252.8976
793;2;1;775.5347;3102.1386;10709.3518;31813.5096;26.8343;2995.2347;10845.5182;14325.9138;1;0;21607.1024;-1252.8976
794;2;3;741.1018;2964.4073;9370.4785;30665.1143;25.7547;2983.7571;11189.8465;13993.0631;3;0;21607.1024;-1252.8976
795;2;3;859.5578;3438.2312;9503.1798;30308.589;24.664;2942.6664;11948.4104;14150.5899;3;0;21607.1024;-1252.8976
796;3;0;1546.2592;4638.7775;24570.2973;8915.9251;5.0431;2856.052;11740.2198;14362.0615;3;0;21605.5073;-1259.8294
797;3;3;1471.2592;4413.7775;22774.3625;8061.86;4.4816;2930.9892;11618.521;15283.8231;3;3;21606.9052;-1258.7664
798;3;2;1425.9925;4277.9775;20778.2966;7568.726;4.1238;2885.7225;11254.9436;14817.6672;3;2;21603.6974;-1257.3448
799;2;3;882.5915;3530.366;12787.899;34806.735;28.9261;2858.6936;11366.3798;15608.2599;3;2;21603.6974;-1257.3448
800;3;2;1578.1685;4734.5056;19140.2818;9250.2127;4.3945;2817.4137;10847.4898;15293.4298;2;2;21600.4264;-1256.0092
801;2;2;845.0654;3380.2616;12810.6547;34684.0838;29.3963;3075.788;11319.8752;15604.3368;2;4;21600.4264;-1256.0092
802;2;1;770.0654;3080.2616;12792.7257;32127.0127;27.6956;3050.788;12119.8752;14829.3368;1;4;21600.4264;-1256.0092
803;2;1;872.5848;3490.3392;12889.9807;31869.6801;26.5428;3272.4532;12924.0967;14845.1167;1;4;21600.4264;-1256.0092
804;3;4;1607.4382;4822.3145;23273.2816;10529.4039;5.6547;3076.7229;12066.9509;14856.3262;3;4;21598.741;-1262.9874
805;3;3;1532.4382;4597.3145;21483.5518;9669.1337;5.1509;3001.7229;11945.3743;14094.5695;3;3;21600.0196;-1262.0494
806;2;3;878.5684;3514.2735;15907.8104;28827.9161;24.0607;3144.3052;12993.4122;13945.6159;3;3;21600.0196;-1262.0494
807;3;3;1479.2363;4437.709;22134.1359;9178.1551;4.4426;2913.584;13503.1294;12624.9533;3;3;21598.3544;-1268.9674
808;3;4;1444.8035;4334.4105;19788.1764;9002.4131;4.419;2951.5665;12943.5087;13229.9248;3;4;21599.5183;-1263.2268
809;2;3;852.8193;3411.2772;19027.361;25811.3618;21.594;2890.3989;13145.5916;13089.0095;3;0;21599.5183;-1263.2268
810;3;0;1553.3065;4659.9194;18242.5863;10472.4943;4.6752;2915.3989;12789.5597;13420.0414;5;0;21601.47;-1261.6107
811;2;5;845.0654;3380.2616;21824.3612;25670.3772;21.0905;2962.8142;13860.1609;13260.3582;5;1;21601.47;-1261.6107
812;2;2;883.0922;3532.3688;20493.3575;27099.2737;21.2773;3248.6801;14255.2607;13621.0592;2;1;21601.47;-1261.6107
813;3;1;1548.3061;4644.9184;20362.3116;10992.7699;5.0335;3048.9526;14022.2349;13012.1458;2;1;21601.344;-1266.9486
814;2;2;808.0922;3232.3688;20872.4973;24145.1339;19.4433;3023.9526;14177.4997;12881.881;2;2;21601.344;-1266.9486
815;2;4;768.8142;3075.2567;19867.7421;22682.0012;18.1717;3010.8599;14596.4654;12476.008;4;2;21601.344;-1266.9486
816;2;4;693.8142;2775.2567;20095.0568;19879.6865;16.4294;2985.8599;15396.4654;11701.008;4;2;21601.344;-1266.9486
817;2;4;850.7152;3402.8608;19165.7671;20681.3721;15.6887;3033.8842;15802.7831;12204.9993;4;2;21601.344;-1266.9486
818;3;2;1601.6934;4805.0802;25654.0515;13415.8683;7.7898;2860.9803;14991.4387;12147.581;3;2;21600.6966;-1272.7828
819;3;3;1526.6934;4580.0802;24210.052;12209.8677;7.0123;2862.7921;14952.3192;12976.5554;3;3;21598.1512;-1275.6352
820;3;1;1451.6934;4355.0802;22691.0526;11078.8672;6.2766;2900.8405;14937.3847;12953.4415;3;1;21595.6181;-1278.4739
821;2;3;874.1962;3496.7849;22435.8882;25192.327;19.8253;3131.3946;15346.5011;13355.4376;3;5;21595.6181;-1278.4739
822;3;5;1608.6343;4825.903;21063.2097;12735.8873;6.4929;3094.4215;14504.1552;13359.7566;5;5;21592.3625;-1277.2028
823;2;5;839.649;3358.5961;21079.3289;24062.075;18.7702;3082.9057;14882.9013;12992.5263;5;4;21592.3625;-1277.2028
824;2;4;801.451;3205.8039;19787.3;22881.8961;17.7224;3070.173;15303.0799;12585.0804;4;4;21592.3625;-1277.2028
825;2;1;759.4739;3037.8956;18590.5261;21621.5783;16.6534;3056.1807;15764.8275;12137.3251;1;4;21592.3625;-1277.2028
826;2;1;720.4757;2881.9028;17226.1172;20516.9801;15.6735;3043.1813;16193.8079;11721.3441;1;4;21592.3625;-1277.2028
827;3;4;1596.5039;4789.5117;28888.8676;12321.6207;7.8382;2877.3303;15491.8991;11547.4372;1;4;21588.7153;-1285.9835
828;2;1;878.6004;3514.4014;15878.3793;21732.2193;15.2444;2926.9617;15726.0562;12221.9821;1;3;21588.7153;-1285.9835
829;3;3;1555.4945;4666.4836;29463.6344;11619.882;7.6284;2851.9617;15400.2505;11664.4545;2;3;21589.4126;-1285.5874
830;3;4;1480.4945;4441.4836;27928.7841;10504.7324;6.7366;2871.8355;15316.6479;12519.8499;2;4;21590.1066;-1285.1931
831;2;2;840.5627;3362.2508;18779.7554;23982.9938;17.9156;2918.3601;16034.0006;12714.306;2;1;21590.1066;-1285.1931
832;2;1;877.7381;3510.9523;17333.9495;25530.0982;18.2376;3005.7519;16465.1833;13154.0648;1;1;21590.1066;-1285.1931
833;2;0;837.463;3349.8519;15872.8677;24527.2804;17.3853;2992.3268;16935.0594;12697.6137;0;1;21590.1066;-1285.1931
834;3;1;1590.3637;4771.091;32561.1342;10792.7748;6.4471;2831.981;16264.7856;12486.5667;3;1;21589.2565;-1291.1263
835;2;3;878.4641;3513.8563;14359.1532;26126.9905;17.7237;2920.648;16443.9892;13177.0295;3;1;21589.2565;-1291.1263
836;3;1;1585.0845;4755.2536;32858.7309;10511.0155;6.4291;2881.37;15875.6611;12909.6356;1;1;21586.0989;-1289.7961
837;2;1;850.4364;3401.7454;12571.7841;25401.4705;16.9913;2872.0274;15925.0994;12869.5398;1;4;21586.0989;-1289.7961
838;3;4;1578.5651;4735.6952;33183.4844;10205.8203;6.4128;2837.4802;15424.3471;12529.8393;4;4;21582.8662;-1288.5623
839;2;4;812.9835;3251.9339;11260.1063;24237.9598;16.0071;2824.9959;15504.294;12462.3767;4;5;21582.8662;-1288.5623
840;3;5;1579.0049;4737.0146;33184.9109;10203.0745;6.6349;2829.6562;14996.824;12965.1864;5;5;21579.6958;-1287.2876
841;3;1;1540.8068;4622.4205;31302.0802;9575.4993;6.0438;2832.6501;14581.3384;13377.6781;5;1;21576.5628;-1285.9964
842;2;5;852.9875;3411.95;11249.87;26713.18;17.8205;2807.6501;14658.9628;13325.0538;5;5;21576.5628;-1285.9964
843;3;5;1581.8162;4745.4486;30624.6422;10379.9092;6.3974;2887.7542;14121.3986;13865.8472;5;5;21573.3651;-1284.791
844;2;5;856.6667;3426.6667;9665.1759;28283.1574;19.4091;2878.0752;14144.5308;13852.394;5;4;21573.3651;-1284.791
845;3;4;1571.8548;4715.5643;30834.0561;10200.3796;6.5946;2839.077;13706.0465;13454.8765;1;4;21570.2769;-1283.4967
846;2;1;819.1928;3276.7712;8324.7553;27148.4735;18.4558;2826.5857;13712.2181;13461.1961;1;0;21570.2769;-1283.4967
847;3;0;1567.3516;4702.0548;30913.64;10134.3052;6.7838;2884.6087;13319.2946;13879.4301;3;0;21567.2593;-1282.1524
848;2;3;819.1928;3276.7712;8169.5331;27303.6957;18.3184;2859.6087;13677.711;13546.0137;3;3;21567.2593;-1282.1524
849;3;3;1604.527;4813.581;30337.5116;10848.9074;7.0914;2821.784;12878.8158;13507.7335;3;3;21564.1779;-1280.8925
850;2;3;857.6105;3430.4419;8080.3674;29864.1907;20.2626;2893.8469;13641.4091;14423.0773;3;3;21564.1779;-1280.8925
851;2;3;825.1141;3300.4562;8155.6417;29668.9021;20.6988;3172.3162;14486.4542;14341.2296;3;3;21564.1779;-1280.8925
852;3;3;1561.071;4683.213;33516.6554;10425.1316;6.5585;2978.8602;14165.0992;13814.374;5;3;21562.1102;-1288.0069
853;2;5;750.1141;3000.4562;8195.6722;27053.8716;19.2285;2953.8602;14465.6294;13538.8438;5;5;21562.1102;-1288.0069
854;3;5;1608.0433;4824.1298;32363.3199;11687.5503;7.3536;2925.8325;13568.2431;13589.2578;2;5;21562.4881;-1283.3063
855;3;5;1567.7682;4703.3045;30320.266;11226.4295;7.0182;2885.5574;13088.6006;13234.1753;2;5;21563.0926;-1278.3992
856;3;1;1533.7693;4601.3078;28142.7942;10880.898;6.7988;3114.9303;12539.2825;13720.7872;2;1;21563.5776;-1273.6317
857;2;2;865.6963;3462.7853;8562.9532;26474.2614;18.1874;3089.9303;12539.4809;13745.5888;2;1;21563.5776;-1273.6317
858;3;1;1579.7325;4739.1974;26977.1817;12158.6209;7.4848;3060.8935;11998.3173;13440.7891;4;1;21560.3774;-1272.5692
859;2;4;871.2536;3485.0146;11040.5228;23974.4627;16.4917;3239.2552;13618.6293;12683.7821;4;3;21560.3774;-1272.5692
860;3;3;1592.7953;4778.386;27610.0529;11486.5611;6.5283;3061.7358;12967.9641;12470.3001;3;3;21555.7764;-1282.1866
861;3;3;1555.3425;4666.0274;25537.8746;11046.0981;6.2457;3024.2829;12464.5024;12136.2146;3;3;21554.6586;-1279.0596
862;3;3;1480.3425;4441.0274;23803.9029;10130.0698;5.6928;2949.2829;12261.5118;11455.8719;3;3;21556.3109;-1277.7904
863;3;1;1442.8686;4328.6057;21657.0707;9764.3236;5.4727;2911.8091;11733.2706;11146.587;3;1;21555.1975;-1274.6876
864;2;3;859.4754;3437.9018;13590.3373;21471.7609;14.7903;2909.9754;12014.1846;11825.84;3;1;21555.1975;-1274.6876
865;3;1;1564.0081;4692.0244;20224.0948;11083.8807;5.6129;2834.9754;11503.7783;11452.913;4;1;21556.8414;-1273.4339
866;2;4;750.1141;3000.4562;15987.0353;19262.5085;13.7794;3097.7614;12805.3985;10930.1734;4;4;21556.8414;-1273.4339
867;3;4;1564.8666;4694.5997;20187.0083;11118.392;5.2583;2914.2585;12322.4772;10554.931;1;4;21556.5283;-1278.712
868;2;1;884.658;3538.6318;15862.3108;19099.0574;12.9;3137.7471;12602.7227;11092.8635;1;1;21556.5283;-1278.712
869;3;1;1482.1127;4446.338;20939.799;10363.863;5.1515;2979.9932;12900.7541;9910.9193;1;1;21555.7463;-1284.4363
